Country or Area;Commodity - Transaction;Year;Unit;Quantity;Quantity Footnotes;Kmq;Continents
New Zealand;Electricity - total wind production;2001;Kilowatt-hours, million;139;;268680;Oceania
New Zealand;Electricity - total wind production;2000;Kilowatt-hours, million;120;;268680;Oceania
New Zealand;Electricity - total wind production;1999;Kilowatt-hours, million;39;;268680;Oceania
New Zealand;Electricity - total wind production;1998;Kilowatt-hours, million;22;;268680;Oceania
New Zealand;Electricity - total wind production;1997;Kilowatt-hours, million;14;;268680;Oceania
New Zealand;Electricity - total wind production;1996;Kilowatt-hours, million;8;;268680;Oceania
New Zealand;Electricity - total wind production;1995;Kilowatt-hours, million;1;;268680;Oceania
New Zealand;Electricity - total wind production;1994;Kilowatt-hours, million;1;;268680;Oceania
New Zealand;Electricity - total wind production;1993;Kilowatt-hours, million;1;;268680;Oceania
New Zealand;Electricity - total wind production;1992;Kilowatt-hours, million;1;;268680;Oceania
Nicaragua;Electricity - total wind production;2018;Kilowatt-hours, million;801;;129494;South America
Nicaragua;Electricity - total wind production;2017;Kilowatt-hours, million;635;;129494;South America
Nicaragua;Electricity - total wind production;2016;Kilowatt-hours, million;729;;129494;South America
Nicaragua;Electricity - total wind production;2015;Kilowatt-hours, million;865;;129494;South America
Nicaragua;Electricity - total wind production;2014;Kilowatt-hours, million;846;;129494;South America
Nicaragua;Electricity - total wind production;2013;Kilowatt-hours, million;562;;129494;South America
Nicaragua;Electricity - total wind production;2012;Kilowatt-hours, million;330;;129494;South America
Nicaragua;Electricity - total wind production;2011;Kilowatt-hours, million;211;;129494;South America
Nicaragua;Electricity - total wind production;2010;Kilowatt-hours, million;163;;129494;South America
Nicaragua;Electricity - total wind production;2009;Kilowatt-hours, million;110;;129494;South America
Nicaragua;Electricity - total wind production;2008;Kilowatt-hours, million;0;;129494;South America
Nicaragua;Electricity - total wind production;2007;Kilowatt-hours, million;0;;129494;South America
North Macedonia;Electricity - total wind production;2018;Kilowatt-hours, million;97338;;25333;Europe
North Macedonia;Electricity - total wind production;2017;Kilowatt-hours, million;11048;;25333;Europe
North Macedonia;Electricity - total wind production;2016;Kilowatt-hours, million;109483;;25333;Europe
North Macedonia;Electricity - total wind production;2015;Kilowatt-hours, million;120768;;25333;Europe
North Macedonia;Electricity - total wind production;2014;Kilowatt-hours, million;70632;;25333;Europe
Norway;Electricity - total wind production;2018;Kilowatt-hours, million;3876;;323830;Europe
Norway;Electricity - total wind production;2017;Kilowatt-hours, million;2854;;323830;Europe
Norway;Electricity - total wind production;2016;Kilowatt-hours, million;2116;;323830;Europe
Norway;Electricity - total wind production;2015;Kilowatt-hours, million;2515;;323830;Europe
Norway;Electricity - total wind production;2014;Kilowatt-hours, million;2217;;323830;Europe
Norway;Electricity - total wind production;2013;Kilowatt-hours, million;1881;;323830;Europe
Norway;Electricity - total wind production;2012;Kilowatt-hours, million;1548;;323830;Europe
Norway;Electricity - total wind production;2011;Kilowatt-hours, million;1283;;323830;Europe
Norway;Electricity - total wind production;2010;Kilowatt-hours, million;879;;323830;Europe
Norway;Electricity - total wind production;2009;Kilowatt-hours, million;977;;323830;Europe
Norway;Electricity - total wind production;2008;Kilowatt-hours, million;913;;323830;Europe
Norway;Electricity - total wind production;2007;Kilowatt-hours, million;892;;323830;Europe
Norway;Electricity - total wind production;2006;Kilowatt-hours, million;636;;323830;Europe
Norway;Electricity - total wind production;2005;Kilowatt-hours, million;499;;323830;Europe
Norway;Electricity - total wind production;2004;Kilowatt-hours, million;252;;323830;Europe
Norway;Electricity - total wind production;2003;Kilowatt-hours, million;218;;323830;Europe
Norway;Electricity - total wind production;2002;Kilowatt-hours, million;75;;323830;Europe
Norway;Electricity - total wind production;2001;Kilowatt-hours, million;27;;323830;Europe
Norway;Electricity - total wind production;2000;Kilowatt-hours, million;31;;323830;Europe
Norway;Electricity - total wind production;1999;Kilowatt-hours, million;25;;323830;Europe
Norway;Electricity - total wind production;1998;Kilowatt-hours, million;11;;323830;Europe
Norway;Electricity - total wind production;1997;Kilowatt-hours, million;11;;323830;Europe
Norway;Electricity - total wind production;1996;Kilowatt-hours, million;9;;323830;Europe
Norway;Electricity - total wind production;1995;Kilowatt-hours, million;10;;323830;Europe
Norway;Electricity - total wind production;1994;Kilowatt-hours, million;9;;323830;Europe
Norway;Electricity - total wind production;1993;Kilowatt-hours, million;7;;323830;Europe
Other Asia;Electricity - total wind production;2018;Kilowatt-hours, million;1686;;;Asia
Other Asia;Electricity - total wind production;2017;Kilowatt-hours, million;1722;;;Asia
Other Asia;Electricity - total wind production;2016;Kilowatt-hours, million;1457;;;Asia
Other Asia;Electricity - total wind production;2015;Kilowatt-hours, million;1526;;;Asia
Other Asia;Electricity - total wind production;2014;Kilowatt-hours, million;1500;;;Asia
Other Asia;Electricity - total wind production;2013;Kilowatt-hours, million;1640;;;Asia
Other Asia;Electricity - total wind production;2012;Kilowatt-hours, million;1414;;;Asia
Other Asia;Electricity - total wind production;2011;Kilowatt-hours, million;1492;;;Asia
Other Asia;Electricity - total wind production;2010;Kilowatt-hours, million;1026;;;Asia
Other Asia;Electricity - total wind production;2009;Kilowatt-hours, million;786;;;Asia
Other Asia;Electricity - total wind production;2008;Kilowatt-hours, million;588;;;Asia
Other Asia;Electricity - total wind production;2007;Kilowatt-hours, million;439;;;Asia
Other Asia;Electricity - total wind production;2006;Kilowatt-hours, million;276;;;Asia
Other Asia;Electricity - total wind production;2005;Kilowatt-hours, million;91;;;Asia
Other Asia;Electricity - total wind production;2004;Kilowatt-hours, million;25;;;Asia
Other Asia;Electricity - total wind production;2003;Kilowatt-hours, million;24;;;Asia
Other Asia;Electricity - total wind production;2002;Kilowatt-hours, million;16;;;Asia
Other Asia;Electricity - total wind production;2001;Kilowatt-hours, million;12;;;Asia
Other Asia;Electricity - total wind production;2000;Kilowatt-hours, million;1;;;Asia
Pakistan;Electricity - total wind production;2019;Kilowatt-hours, million;3234;;803940;Asia
Pakistan;Electricity - total wind production;2018;Kilowatt-hours, million;2124;;803940;Asia
Pakistan;Electricity - total wind production;2017;Kilowatt-hours, million;1422;;803940;Asia
Pakistan;Electricity - total wind production;2016;Kilowatt-hours, million;791;;803940;Asia
Pakistan;Electricity - total wind production;2015;Kilowatt-hours, million;461;;803940;Asia
Pakistan;Electricity - total wind production;2014;Kilowatt-hours, million;265;;803940;Asia
Pakistan;Electricity - total wind production;2013;Kilowatt-hours, million;6;;803940;Asia
Panama;Electricity - total wind production;2019;Kilowatt-hours, million;7246;;78200;South America
Panama;Electricity - total wind production;2018;Kilowatt-hours, million;5879;;78200;South America
Panama;Electricity - total wind production;2017;Kilowatt-hours, million;4912;;78200;South America
Panama;Electricity - total wind production;2016;Kilowatt-hours, million;6252;;78200;South America
Panama;Electricity - total wind production;2015;Kilowatt-hours, million;4185;;78200;South America
Panama;Electricity - total wind production;2014;Kilowatt-hours, million;1163;;78200;South America
Papua New Guinea;Electricity - total wind production;2001;Kilowatt-hours, million;0;;462840;Oceania
Papua New Guinea;Electricity - total wind production;2000;Kilowatt-hours, million;186;;462840;Oceania
Papua New Guinea;Electricity - total wind production;1999;Kilowatt-hours, million;349;;462840;Oceania
Papua New Guinea;Electricity - total wind production;1998;Kilowatt-hours, million;0;;462840;Oceania
Peru;Electricity - total wind production;2018;Kilowatt-hours, million;1502;;1285220;South America
Peru;Electricity - total wind production;2017;Kilowatt-hours, million;1073;;1285220;South America
Peru;Electricity - total wind production;2016;Kilowatt-hours, million;1064;;1285220;South America
Peru;Electricity - total wind production;2015;Kilowatt-hours, million;596;;1285220;South America
Peru;Electricity - total wind production;2014;Kilowatt-hours, million;256;;1285220;South America
Peru;Electricity - total wind production;2013;Kilowatt-hours, million;12;;1285220;South America
Peru;Electricity - total wind production;2012;Kilowatt-hours, million;12;;1285220;South America
Peru;Electricity - total wind production;2011;Kilowatt-hours, million;12;;1285220;South America
Peru;Electricity - total wind production;2010;Kilowatt-hours, million;1;;1285220;South America
Peru;Electricity - total wind production;2009;Kilowatt-hours, million;1;;1285220;South America
Peru;Electricity - total wind production;2008;Kilowatt-hours, million;1;;1285220;South America
Peru;Electricity - total wind production;2007;Kilowatt-hours, million;1;;1285220;South America
Peru;Electricity - total wind production;2006;Kilowatt-hours, million;1;;1285220;South America
Peru;Electricity - total wind production;2005;Kilowatt-hours, million;1;;1285220;South America
Peru;Electricity - total wind production;2004;Kilowatt-hours, million;1;;1285220;South America
Peru;Electricity - total wind production;2003;Kilowatt-hours, million;1;;1285220;South America
Peru;Electricity - total wind production;2002;Kilowatt-hours, million;1;;1285220;South America
Peru;Electricity - total wind production;2001;Kilowatt-hours, million;1;;1285220;South America
Peru;Electricity - total wind production;2000;Kilowatt-hours, million;0;;1285220;South America
Philippines;Electricity - total wind production;2019;Kilowatt-hours, million;10417;;300000;Asia
Philippines;Electricity - total wind production;2018;Kilowatt-hours, million;11529;;300000;Asia
Philippines;Electricity - total wind production;2017;Kilowatt-hours, million;10936;;300000;Asia
Philippines;Electricity - total wind production;2016;Kilowatt-hours, million;9752;;300000;Asia
Philippines;Electricity - total wind production;2015;Kilowatt-hours, million;7484;;300000;Asia
Philippines;Electricity - total wind production;2014;Kilowatt-hours, million;1521;;300000;Asia
Philippines;Electricity - total wind production;2013;Kilowatt-hours, million;657;;300000;Asia
Philippines;Electricity - total wind production;2012;Kilowatt-hours, million;753;;300000;Asia
Philippines;Electricity - total wind production;2011;Kilowatt-hours, million;882;;300000;Asia
Philippines;Electricity - total wind production;2010;Kilowatt-hours, million;617;;300000;Asia
Philippines;Electricity - total wind production;2009;Kilowatt-hours, million;644;;300000;Asia
Philippines;Electricity - total wind production;2008;Kilowatt-hours, million;613857;;300000;Asia
Philippines;Electricity - total wind production;2007;Kilowatt-hours, million;578419;;300000;Asia
Philippines;Electricity - total wind production;2006;Kilowatt-hours, million;55;;300000;Asia
Philippines;Electricity - total wind production;2005;Kilowatt-hours, million;55;1;300000;Asia
Philippines;Electricity - total wind production;2004;Kilowatt-hours, million;0;;300000;Asia
Philippines;Electricity - total wind production;2003;Kilowatt-hours, million;0;;300000;Asia
Philippines;Electricity - total wind production;2002;Kilowatt-hours, million;0;;300000;Asia
Philippines;Electricity - total wind production;2001;Kilowatt-hours, million;0;;300000;Asia
Poland;Electricity - total wind production;2018;Kilowatt-hours, million;12799;;313893;Europe
Poland;Electricity - total wind production;2017;Kilowatt-hours, million;14909;;313893;Europe
Poland;Electricity - total wind production;2016;Kilowatt-hours, million;12588;;313893;Europe
Poland;Electricity - total wind production;2015;Kilowatt-hours, million;10858;;313893;Europe
Poland;Electricity - total wind production;2014;Kilowatt-hours, million;7676;;313893;Europe
Poland;Electricity - total wind production;2013;Kilowatt-hours, million;6004;;313893;Europe
Poland;Electricity - total wind production;2012;Kilowatt-hours, million;4747;;313893;Europe
Poland;Electricity - total wind production;2011;Kilowatt-hours, million;3205;;313893;Europe
Poland;Electricity - total wind production;2010;Kilowatt-hours, million;1664;;313893;Europe
Poland;Electricity - total wind production;2009;Kilowatt-hours, million;1077;;313893;Europe
Poland;Electricity - total wind production;2008;Kilowatt-hours, million;837;;313893;Europe
Poland;Electricity - total wind production;2007;Kilowatt-hours, million;522;;313893;Europe
Poland;Electricity - total wind production;2006;Kilowatt-hours, million;256;;313893;Europe
Poland;Electricity - total wind production;2005;Kilowatt-hours, million;135;;313893;Europe
Poland;Electricity - total wind production;2004;Kilowatt-hours, million;142;;313893;Europe
Poland;Electricity - total wind production;2003;Kilowatt-hours, million;124;;313893;Europe
